"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2017","Estonia","Inland consumption - calculated","Biogases","Terajoule","540.000",""
"2017","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Ireland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","529.446",""
"2017","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","11 518.102",""
"2017","Ireland","Inland consumption - calculated","Biogases","Terajoule","2 286.441",""
"2017","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","4 314.611",""
"2017","Greece","Inland consumption - calculated","Geothermal","Terajoule","369.700",""
"2017","Greece","Inland consumption - calculated","Solar thermal","Terajoule","11 365.000",""
"2017","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","36 100.000",""
"2017","Greece","Inland consumption - calculated","Biogases","Terajoule","4 484.000",""
"2017","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Spain","Inland consumption - calculated","Geothermal","Terajoule","789.000",""
"2017","Spain","Inland consumption - calculated","Solar thermal","Terajoule","109 660.141",""
"2017","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","229 133.000",""
"2017","Spain","Inland consumption - calculated","Biogases","Terajoule","10 943.000",""
"2017","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","10 871.500",""
"2017","France","Inland consumption - calculated","Geothermal","Terajoule","17 355.858",""
"2017","France","Inland consumption - calculated","Solar thermal","Terajoule","7 207.337",""
"2017","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","451 932.735",""
"2017","France","Inland consumption - calculated","Biogases","Terajoule","37 660.234",""
"2017","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","58 232.875",""
"2017","Croatia","Inland consumption - calculated","Geothermal","Terajoule","345.100",""
"2017","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","538.200",""
"2017","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","51 973.200",""
"2017","Croatia","Inland consumption - calculated","Biogases","Terajoule","2 671.600",""
"2017","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Italy","Inland consumption - calculated","Geothermal","Terajoule","230 306.799",""
"2017","Italy","Inland consumption - calculated","Solar thermal","Terajoule","8 745.962",""
"2017","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","377 342.389",""
"2017","Italy","Inland consumption - calculated","Biogases","Terajoule","79 452.908",""
"2017","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","35 721.504",""
"2017","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","64.916",""
"2017","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","2 939.808",""
"2017","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","509.324",""
"2017","Cyprus","Inland consumption - calculated","Biogases","Terajoule","504.345",""
"2017","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","752.007",""
"2017","Latvia","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Latvia","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2017","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","59 778.894",""
"2017","Latvia","Inland consumption - calculated","Biogases","Terajoule","3 902.011",""
"2017","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule","844.560",""
"2017","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","31.000",""
"2017","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2017","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 879.000",""
"2017","Lithuania","Inland consumption - calculated","Biogases","Terajoule","1 350.000",""
"2017","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 228.000",""
"2017","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","91.411",""
"2017","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","3 501.561",""
"2017","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","857.309",""
"2017","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","588.544",""
"2017","Hungary","Inland consumption - calculated","Geothermal","Terajoule","5 578.000",""
"2017","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","493.000",""
"2017","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","99 407.000",""
"2017","Hungary","Inland consumption - calculated","Biogases","Terajoule","3 849.000",""
"2017","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","2 766.000",""
"2017","Malta","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Malta","Inland consumption - calculated","Solar thermal","Terajoule","208.870",""
"2017","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","56.710",""
"2017","Malta","Inland consumption - calculated","Biogases","Terajoule","99.000",""
"2017","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","3 046.550",""
"2017","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1 139.000",""
"2017","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","52 914.000",""
"2017","Netherlands","Inland consumption - calculated","Biogases","Terajoule","13 432.200",""
"2017","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","40 415.300",""
"2017","Austria","Inland consumption - calculated","Geothermal","Terajoule","1 501.302",""
"2017","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7 549.396",""
"2017","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","192 153.213",""
"2017","Austria","Inland consumption - calculated","Biogases","Terajoule","10 302.129",""
"2017","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","7 826.866",""
"2017","Poland","Inland consumption - calculated","Geothermal","Terajoule","945.538",""
"2017","Poland","Inland consumption - calculated","Solar thermal","Terajoule","2 280.471",""
"2017","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","263 382.599",""
"2017","Poland","Inland consumption - calculated","Biogases","Terajoule","11 747.151",""
"2017","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","3 870.761",""
"2017","Portugal","Inland consumption - calculated","Geothermal","Terajoule","8 329.235",""
"2017","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","3 683.031",""
"2017","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","101 343.663",""
"2017","Portugal","Inland consumption - calculated","Biogases","Terajoule","3 561.284",""
"2017","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4 980.892",""
"2017","Romania","Inland consumption - calculated","Geothermal","Terajoule","1 752.052",""
"2017","Romania","Inland consumption - calculated","Solar thermal","Terajoule","30.853",""
"2017","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","152 371.602",""
"2017","Romania","Inland consumption - calculated","Biogases","Terajoule","755.471",""
"2017","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","84.677",""
"2017","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","2 048.124",""
"2017","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","458.000",""
"2017","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","24 769.895",""
"2017","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1 076.471",""
"2017","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","359.000",""
"2017","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","273.000",""
"2017","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","34 627.000",""
"2017","Slovakia","Inland consumption - calculated","Biogases","Terajoule","6 384.000",""
"2017","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1 194.000",""
"2017","Finland","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Finland","Inland consumption - calculated","Solar thermal","Terajoule","75.000",""
"2017","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","361 875.000",""
"2017","Finland","Inland consumption - calculated","Biogases","Terajoule","5 214.000",""
"2017","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","13 685.000",""
"2017","Sweden","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","464.000",""
"2017","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","398 953.000",""
"2017","Sweden","Inland consumption - calculated","Biogases","Terajoule","7 445.000",""
"2017","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","36 604.000",""
"2017","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","33.000",""
"2017","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2 179.000",""
"2017","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","279 179.000",""
"2017","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","114 427.231",""
"2017","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","37 119.000",""
"2017","Iceland","Inland consumption - calculated","Geothermal","Terajoule","149 884.000",""
"2017","Iceland","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2017","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","680.200",""
"2017","Iceland","Inland consumption - calculated","Biogases","Terajoule","75.500",""
"2017","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule",":",""
"2017","Norway","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Norway","Inland consumption - calculated","Solar thermal","Terajoule",":",""
"2017","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","38 975.000",""
"2017","Norway","Inland consumption - calculated","Biogases","Terajoule","1 493.000",""
"2017","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","8 180.000",""
"2017","Montenegro","Inland consumption - calculated","Geothermal","Terajoule",":",""
"2017","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000",""
"2017","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","7 536.000",""
